year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",5387,1042,358.61,9.86,333.53,6.82,333.19,52,6,84647,39026,956,11500,327,32838
2021,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",171,23,10.17,0,1.35,0,11.48,0,0,1071,562,0,26,0,483
2021,12,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",76,15,6.98,0,0.53,0,7.5,0,0,1568,1113,0,24,0,431
2021,12,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",16,7,2.35,0,1.96,0,2.69,0,0,511,103,0,62,0,346
2021,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",311,56,21.26,1,10.13,0.66,22.96,4,0,5222,1846,672,371,23,2310
2021,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",496,88,30.25,4,24.94,0,28.82,13,7,6155,2058,682,1496,0,1919
2021,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",36,9,3.95,0.15,4.9,0,0,2,0,370,229,3,138,0,0
2021,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",10,1,1,0,0,0,0,0,0,24,24,0,0,0,0
2021,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",202,61,21.56,0,31.9,0,7.54,1,1,3822,1847,0,1203,0,772
2021,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",201,37,20.17,0,4.3,0,12.53,0,1,1680,826,0,119,0,735
2021,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",143,12,5.13,0.97,0.28,0,5.63,2,1,1113,217,574,9,0,313
2021,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",201,23,11.63,0,2.93,0.61,7.83,1,0,1193,587,0,75,22,509
2021,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4112,565,186.45,11.78,139.84,4.85,222.08,36,5,44656,17064,849,5185,139,21419
2021,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",154,17,6.38,0.82,1.07,0,8.74,0,0,794,265,53,41,0,435
2021,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",493,80,17.38,0,43.32,1.22,18.08,5,0,4808,902,0,2688,37,1181
2021,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",303,57,20.59,0.09,21.57,0,14.76,0,3,2000,781,2,536,0,681
2021,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2494,323,127.6,3.9,53.9,5.24,132.36,11,1,25261,10777,175,1846,248,12215
2021,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4247,592,239.92,12.12,159.64,8.51,171.8,18,13,37745,18311,1072,4983,324,13055
2021,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",319,41,19.91,0,7.16,0.27,13.65,0,1,1954,1021,0,158,9,766
2021,12,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",61,16,7.31,0,2.16,0,6.53,0,1,692,283,0,74,0,335
2021,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",139,27,10.78,0.04,11.16,0,5.02,0,0,1116,518,1,350,0,247
2021,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",60,7,3.05,0,1.35,0,2.61,0,0,373,135,0,36,0,202
2021,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",46,1,0,0,0,0,1,0,0,17,0,0,0,0,17
2021,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",783,135,64.12,0.83,26.36,0.25,43.44,5,2,7849,3939,21,748,9,3132
2021,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",220,38,17.37,0,7.47,0,13.16,0,0,1472,729,0,192,0,551
2021,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",138,21,7.12,0,5.78,0,8.1,0,0,857,327,0,177,0,353
2021,12,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",73,7,3.07,0,3.03,0,0.9,0,0,239,97,0,123,0,19
2021,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",581,91,46.67,0.48,22.26,0,21.59,2,3,3908,1962,14,773,0,1159
2021,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",648,113,48.77,0.49,36.82,0.49,26.44,0,1,4632,2105,18,1129,14,1366
2021,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",530,73,40.55,0,8.96,1,22.49,2,0,3391,1489,0,226,70,1606
2021,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",62,12,6.79,0,1.11,0,4.1,0,0,524,310,0,48,0,166
2021,12,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",61,17,6.55,0,2.21,0,8.23,0,1,1155,439,0,73,0,643
2021,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",15,3,1.95,0,0,0,1.05,0,0,128,68,0,0,0,60
2021,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",492,104,43.31,0.87,32.47,0.71,26.64,0,4,5733,2234,38,1656,20,1785
2021,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",730,170,56.55,0.93,89.93,0.19,22.39,2,5,8295,3415,42,2867,21,1950
2021,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",192,28,12.05,0,7.18,0,8.77,2,0,1078,514,0,171,0,393
2021,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",399,98,51.79,0,25.68,0.88,19.64,3,0,5790,3201,0,951,81,1557
2021,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",298,72,31.07,0.36,25.63,0,14.94,1,1,4261,2225,22,827,0,1187
2021,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",288,61,25.04,1,18.4,1,15.56,0,1,2407,1173,22,488,29,695
2021,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",491,99,33.36,1,45.64,1,18,1,10,4054,1748,47,1384,33,842
2021,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",119,31,10.46,0,11.45,0,9.09,1,0,1608,529,0,464,0,615
2021,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",621,105,51.03,0.12,17.12,0.39,36.33,7,2,4814,2441,4,576,10,1783
2021,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",209,48,14.68,0.85,23.78,0.69,8,0,0,3850,1483,33,695,26,1613
2021,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",80,23,6.89,0,11.51,0.53,4.08,0,0,1358,502,0,423,17,416
2021,12,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",111,11,6.05,0,0.87,0,4.08,0,0,709,433,0,49,0,227
2021,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1112,204,93.54,2.04,37.85,2.65,67.91,4,1,12015,5687,166,1232,93,4837
2021,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",168,25,11.4,0,5.16,0,8.44,1,0,1605,658,0,160,0,787
2021,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",212,34,15.6,0.7,8.6,0,9.1,0,0,1407,622,28,256,0,501
2021,12,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",15,2,0.38,0,0.12,0,1.5,0,0,179,39,0,12,0,128
2021,12,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",38,2,1.01,0,0.24,0,0.75,0,0,112,45,0,5,0,62
2021,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,8,1.41,1.92,2.6,0,2.07,1,0,432,102,166,103,0,61
2021,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,3,1.02,0,1.27,0,0.7,1,1,155,49,0,56,0,50
2021,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",72,20,6.77,1,3.56,0,8.67,9,1,1301,453,25,177,0,646
2021,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1041,514,126.52,23.8,187.44,41.97,134.26,70,8,30026,6954,3241,8587,1978,9266
2021,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92,29,11.08,2.59,9.42,0,5.91,5,0,1837,643,196,557,0,441
2021,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",120,34,11.65,2.24,9.66,0,10.45,9,0,2231,1001,177,405,0,648
2021,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60,19,5.96,0.76,9.6,0,2.67,4,1,1135,511,61,317,0,246
2021,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,6,2.14,1.23,1.46,0,1.18,1,0,487,65,173,139,0,110
2021,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",60,14,6.43,1.53,2.13,0,3.92,6,0,702,268,127,137,0,170
2021,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",144,21,10.38,4.25,4.62,0,1.76,4,0,1729,802,492,237,0,198
2021,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30,20,4.1,0.04,8.35,0,7.52,2,0,824,229,4,214,0,377
2021,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",123,35,13.02,3.89,13.39,0,4.69,11,2,1818,604,533,537,0,144
2021,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,3,1,0.8,0.2,0,1,7,0,606,107,386,94,0,19
2021,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,17,1.99,1.75,3.92,0,9.34,11,5,1242,131,214,152,0,745
2021,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",25,11,1.06,0.78,4.99,0,4.17,0,0,742,50,129,276,0,287
2021,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",25,3,1.67,0,1.33,0,0,1,0,115,91,0,24,0,0
2021,12,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",27,5,0.29,0.78,1.32,0,2.61,3,0,407,8,123,115,0,161
2021,12,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",47,4,1,0,1.66,0,1.34,1,0,277,25,0,95,0,157
2021,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,28,9.51,4.3,7.5,0,6.69,7,1,2548,698,701,356,0,793
2021,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",129,31,11.18,2.25,10.96,0,6.61,12,1,2215,919,351,695,0,250
2021,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,32,16.77,2.9,8.55,0,3.77,7,0,1974,913,438,443,0,180
2021,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,4,2,0,1.04,0,0.96,4,0,203,137,0,39,0,27
2021,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",321,112,27.77,3.34,67.75,1,12.14,14,0,6178,1729,870,2916,40,623
2021,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",160,94,26.62,2.91,47.2,0,17.28,9,0,5070,1417,271,2198,0,1184
2021,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",153,40,13.35,2.5,16,0,8.15,8,0,2484,660,364,773,0,687
2021,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",63,28,13.47,0.37,9.6,0,4.55,8,0,1698,969,48,442,0,239
2021,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",307,101,20.7,7.3,60.07,0,12.93,7,0,6204,1701,844,2772,0,887
2021,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",58,12,5.12,0.59,5.03,0,1.26,3,0,657,230,146,240,0,41
2021,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,14,3.49,0.62,5.69,0,4.21,7,0,661,186,33,324,0,118
2021,12,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",29,4,1,0.1,0,0,2.9,4,0,131,22,4,0,0,105
2021,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",333,76,39.38,5.57,15.9,0,15.15,12,0,5484,2846,861,795,0,982
2021,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",333,114,29.91,3.44,37.45,0.41,42.78,22,1,6972,2066,472,1579,7,2848
2021,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",200,55,14.01,5.02,24.48,0.71,10.78,9,0,3793,1241,687,1132,35,698
2021,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180,54,24.1,5.02,14.93,0,9.95,6,0,2854,1116,320,722,0,696
2021,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",380,111,42.39,4.94,36.05,0,27.62,23,0,5757,1977,637,1598,0,1545
2021,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",884,284,89.63,7.19,103.9,4,79.27,33,4,18757,6436,723,4573,214,6811
2021,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",141,38,14.42,4.99,11.35,0,7.24,2,1,2594,970,710,482,0,432
2021,12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",58,10,3.81,0.66,2.19,0,3.34,4,0,550,173,45,191,0,141
2021,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",171,53,18.38,6.38,24.07,0,4.17,6,0,2955,1161,541,977,0,276
2021,12,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,7,2.77,0.93,0.3,0,3,5,0,161,51,26,7,0,77
2021,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,3,0,0.12,2.05,0,0.82,6,0,172,0,10,148,0,14
2021,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,6,2.97,0.14,0.33,0,2.57,2,1,304,77,21,10,0,196
2021,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",42,21,10.34,0.61,5.44,0,4.61,4,0,1126,520,39,294,0,273
2021,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",281,65,14.55,4.35,31.02,0,15.08,9,1,4517,1141,325,1453,0,1598
2021,12,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",29,5,2.35,0.88,0.77,0,1,1,0,245,121,36,26,0,62
2021,12,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,4,1.81,0.31,0.73,0,1.15,4,0,270,187,10,32,0,41
2021,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",59,25,4.69,2.76,10.35,0,7.21,7,2,1181,287,138,383,0,373
2021,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",137,37,16.93,4.3,12.05,0,3.72,8,0,2669,1834,242,487,0,106
2021,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",189,43,22.37,2.78,8.39,0,9.47,9,0,2543,1239,385,391,0,528
2021,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",59,25,3.62,0.09,8.85,0.62,11.82,11,3,1560,389,11,362,18,780
2021,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1232,365,112.65,9.54,108.05,0.9,133.85,42,3,23847,7956,1093,4643,34,10121
2021,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,4,0.96,1.57,0.47,0,1,3,0,187,25,95,48,0,19
2021,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",263,75,26.97,5.73,26.32,0,15.98,12,0,4783,1396,1198,1120,0,1069
2021,12,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",25,4,1,0.23,0.15,0,2.62,2,0,311,75,46,29,0,161
2021,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,20,1.16,0.99,5.05,0,12.8,0,3,1295,51,62,203,0,979
2021,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",138,35,8.8,1.44,11.17,0,13.58,8,0,1814,339,301,431,0,743
2021,12,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,5,2.99,1.38,0.63,0,0,3,0,734,356,260,118,0,0
2021,12,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",27,8,2.07,1,3.17,0,1.76,2,0,217,42,51,81,0,43
2021,12,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",37,12,4.75,0.75,3.65,0,2.85,4,0,720,260,106,146,0,208
2021,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",581,173,46.37,7.08,65.83,0,53.72,21,3,10809,2943,1296,2954,0,3616
2021,12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,11,4.57,0,3.78,0,2.65,2,0,337,176,0,87,0,74
2021,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",32,4,1.12,1.46,0.63,0,0.79,0,0,153,59,46,21,0,27
2021,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5098,1425,341.2,32.41,599.39,8.38,443.62,383,26,83952,22840,4135,26829,262,29886
2021,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",988,260,65.37,6.38,112.45,5.22,70.59,55,5,15472,4671,452,4125,325,5899
2021,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,38,5.56,1.62,8.47,0,22.35,3,2,1777,330,61,295,0,1091
2021,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",251,48,15.53,3.53,10.38,0,18.57,6,0,4875,1326,331,539,0,2679
2021,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",92,28,9.54,2.17,10.01,0,6.29,8,1,1652,519,418,459,0,256
2021,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",184,67,27.6,4.02,19.41,0,15.96,14,0,4057,1601,497,934,0,1025
2021,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",208,51,12.59,5.01,25.24,0,8.17,13,4,2386,759,305,983,0,339
2021,12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,11,4.76,1,1.54,0,3.7,2,0,411,117,52,55,0,187
2021,12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",118,45,12.42,2.68,20.93,0,8.97,6,0,2707,898,464,831,0,514
2021,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",27,6,2.13,0.22,3.65,0,0,1,0,323,120,10,193,0,0
2021,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,22,2.63,1,4.88,0.2,13.29,1,0,1378,277,16,298,3,784
2021,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,17,0.07,0,2.96,0,13.97,6,13,1190,7,0,146,0,1037
2021,12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",26,10,6.03,0,1.41,0,2.56,1,0,382,247,0,38,0,97
2021,12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",51,17,7.43,1,4.41,0,4.15,1,0,713,320,93,124,0,176
2021,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",216,78,51.26,0,10.47,0,16.28,8,0,5350,3777,0,380,0,1193
2021,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",165,65,34.29,0,15.12,0,15.6,4,0,4035,2453,0,500,0,1082
2021,12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",304,119,50.21,0,17.62,0.09,51.08,15,2,11230,5407,0,707,7,5109
2021,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",97,26,14.23,0,8.77,0,3.01,4,0,1257,778,0,303,0,176
2021,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3077,640,289.92,3.44,95.28,1.03,250.33,131,8,51828,24749,387,3619,31,23042
2021,12,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",105,40,21.57,0,8.28,1,9.16,8,0,2181,1253,0,321,22,585
2021,12,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",59,21,13.03,0.64,3.93,0,3.41,2,0,1371,639,279,193,0,260
2021,12,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",220,76,45.78,1.94,10.5,0.47,17.32,10,2,4849,2880,270,277,15,1407
2021,12,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",43,14,8.97,0,3.48,0,1.56,0,7,1102,768,0,203,0,131
2021,12,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",22,8,3.17,0,4.21,0,0.61,1,1,433,247,0,157,0,29
2021,12,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",233,54,23.84,1.13,20.32,1.02,7.68,14,0,3532,1832,86,728,18,868
2021,12,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",76,14,8.79,0,0.79,1,3.42,6,0,483,287,0,14,16,166
2021,12,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",60,11,6.55,0,1.48,0,2.96,4,0,874,579,0,34,0,261
2021,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",707,129,64.66,2.47,22.33,1,38.54,9,0,8825,5156,121,959,39,2550
2021,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",124,49,22.49,0,21.36,0,5.16,6,0,3565,1789,0,1071,0,705
2021,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",70,20,12.39,0,4.18,0,3.44,3,0,1279,820,0,97,0,362
2021,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",53,11,7.88,0.82,2.22,0,0.08,2,0,852,618,111,106,0,17
2021,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",984,382,109.7,1.93,134.3,0.36,135.7,62,11,28762,10274,220,6222,7,12039
2021,12,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",57,13,4.6,0,5.19,0,3.21,5,0,622,300,0,157,0,165
2021,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1746,489,257.2,1.24,90.78,6.01,133.76,83,7,31942,17379,80,3824,169,10490
2021,12,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",6,3,0,0,3,0,0,0,0,61,0,0,61,0,0
2021,12,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",336,78,37.8,0.59,16.15,0.53,22.93,15,5,4710,2327,13,596,30,1744
2021,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",57,9,5.79,0.64,2.57,0,0,3,0,545,418,14,113,0,0
2021,12,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",297,76,45.49,1,14.22,0,15.29,19,2,5625,3728,107,546,0,1244
2021,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3482,1205,429.52,9.11,356.11,9.38,400.87,133,7,82455,33868,790,13316,310,34171
2021,12,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",222,76,35.69,0.25,27.37,0.64,12.05,4,7,4714,2872,11,1161,30,640
2021,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",851,298,115.28,0.31,132.42,1,49,36,11,20468,9802,60,5721,40,4845
2021,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",923,257,88.58,0,97.66,1.5,69.26,46,0,17230,6699,0,4334,61,6136
2021,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1279,444,219.12,0.03,73.84,2.24,148.77,54,1,30795,14871,5,2984,122,12813
2021,12,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",344,135,75.29,1.23,29.42,0,29.06,10,0,10048,6166,39,1667,0,2176
2021,12,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",49,14,5.02,0.77,6.15,0,2.06,5,2,741,279,54,274,0,134
2021,12,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",90,26,17.03,1,4.04,0,3.93,3,2,1635,767,522,129,0,217
2021,12,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",29,11,7.66,0,1.52,0,1.82,2,3,753,434,0,77,0,242
2021,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",105,28,19.76,0.89,4.7,0,2.65,4,0,1964,1452,115,177,0,220
2021,12,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",89,19,13.42,0.58,0.39,0,4.6,9,0,1171,833,33,21,0,284
2021,12,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",679,268,135.26,0.66,65.59,0,66.48,36,0,19107,9282,86,4497,0,5242
2021,12,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",27,13,7.93,0,2.57,0,2.51,1,1,1218,871,0,161,0,186
2021,12,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",110,20,11.37,0,2.35,0,6.28,6,0,1393,759,0,81,0,553
2021,12,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",104,48,25.07,0,12.99,0,9.94,2,2,3183,1742,0,737,0,704
